id,company,website,linkedin,twitter,funding,product_summary,overall_score,ai_native_score,interestingness_score,resume_fit_score,hiring_likelihood_score,learning_challenge_score,logistics_score,hiring_status,hiring_evidence,remote_india_fit,research_confidence,tags,evidence_urls,message_short,message_founder
1285,Four Growers,https://fourgrowers.com/,https://www.linkedin.com/company/four-growers-inc,,,"Four Growers appears to have AI-related signals, but needs website research for confirmation.",18.0,2,1,2,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1311,Vector Legal,https://vectorlegal.com,https://www.linkedin.com/company/vector-legal-in/,https://x.com/mitchduncombe,,"Vector Legal appears to have AI-related signals, but needs website research for confirmation.",18.0,2,1,2,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1346,Constellation Space,https://constellationspace.ai/,https://www.linkedin.com/company/constellation-io,,,"Constellation Space appears to have AI-related signals, but needs website research for confirmation.",18.0,2,1,2,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1369,Menza,https://menza.ai/,https://www.linkedin.com/company/menzaai,https://x.com/menzaai,,"Menza appears to have AI-related signals, but needs website research for confirmation.",18.0,2,1,2,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1462,Riviera,https://www.withriviera.com,https://www.linkedin.com/company/withriviera,https://x.com/Shaun_Lane_,,"Riviera appears to have AI-related signals, but needs website research for confirmation.",18.0,2,1,2,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1482,Lopus AI,https://lopus.ai,https://www.linkedin.com/company/lopus-ai/,,,"Lopus AI appears to have AI-related signals, but needs website research for confirmation.",18.0,2,1,2,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1517,Weave,https://workweave.dev,https://www.linkedin.com/company/102726930,https://x.com/workweave,,"Weave appears to have AI-related signals, but needs website research for confirmation.",18.0,2,1,2,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
55,Ryvn,https://ryvn.ai,https://www.linkedin.com/company/ryvn/,https://x.com/ryvnai,,"Ryvn appears to have AI-related signals, but needs website research for confirmation.",17.0,2,3,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
79,OpenInt,https://openint.dev,https://www.linkedin.com/in/amadeopellicce/,https://x.com/openintdev,,"OpenInt appears to have AI-related signals, but needs website research for confirmation.",17.0,2,2,0,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
121,Reflex,https://reflex.dev,https://www.linkedin.com/company/reflex-dev,https://twitter.com/getreflex,,"Reflex appears to have AI-related signals, but needs website research for confirmation.",17.0,2,3,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
150,DrDroid,https://drdroid.io/,https://www.linkedin.com/company/dr-droid/,https://twitter.com/DrDroidDev,,"DrDroid appears to have AI-related signals, but needs website research for confirmation.",17.0,2,2,0,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
154,Sage AI,https://sage-ai.dev,https://www.linkedin.com/company/sage-ai-dev/,https://twitter.com/sage_ai_app,,"Sage AI appears to have AI-related signals, but needs website research for confirmation.",17.0,2,2,0,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
156,SuperAPI,https://trysuperapi.com,https://www.linkedin.com/in/adithya-kavuluru/,,,"SuperAPI appears to have AI-related signals, but needs website research for confirmation.",17.0,2,2,0,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
179,nCompass Technologies,https://www.ncompass.tech,https://linkedin.com/company/ncompass-technologies,https://x.com/nCompass_tech,,"nCompass Technologies appears to have AI-related signals, but needs website research for confirmation.",17.0,2,2,0,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
204,Silogy,https://silogy.io,https://www.linkedin.com/company/100808053/,https://twitter.com/silikayli,,"Silogy appears to have AI-related signals, but needs website research for confirmation.",17.0,2,2,0,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
206,Ubicloud,https://www.ubicloud.com,https://www.linkedin.com/company/ubicloud,https://twitter.com/UbicloudHQ/status/1767594825023721858,,"Ubicloud appears to have AI-related signals, but needs website research for confirmation.",17.0,2,3,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
253,Toolify,https://toolify.sh,https://www.linkedin.com/company/trytoolify,https://twitter.com/rohan_mayya,,"Toolify appears to have AI-related signals, but needs website research for confirmation.",17.0,2,2,0,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
275,Risotto,https://tryrisotto.com,https://www.linkedin.com/company/tryrisotto/,,,"Risotto appears to have AI-related signals, but needs website research for confirmation.",17.0,2,2,0,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
283,OpenFoundry,https://www.openfoundry.ai/,https://www.linkedin.com/company/openfoundry/,,,"OpenFoundry appears to have AI-related signals, but needs website research for confirmation.",17.0,2,3,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
527,Refresh,https://www.refresh.dev,https://www.linkedin.com/company/refreshdev,https://x.com/refresh_dev,,"Refresh appears to have AI-related signals, but needs website research for confirmation.",17.0,2,3,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
602,Clidey,https://clidey.com,https://www.linkedin.com/company/clidey,https://x.com/clideyofficial,,"Clidey appears to have AI-related signals, but needs website research for confirmation.",17.0,2,2,0,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
628,Manufact (formerly mcp-use),https://manufact.com,https://www.linkedin.com/company/mcp-use/,https://x.com/mcpuse,,"Manufact (formerly mcp-use) appears to have AI-related signals, but needs website research for confirmation.",17.0,2,3,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
704,KERNEL,https://www.kernel.sh,https://www.linkedin.com/company/trykernel,https://x.com/usekernel,,"KERNEL appears to have AI-related signals, but needs website research for confirmation.",17.0,2,3,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
734,Integrated Reasoning,https://integrated-reasoning.com,https://www.linkedin.com/company/integrated-reasoning,https://twitter.com/IntegrateReason,,"Integrated Reasoning appears to have AI-related signals, but needs website research for confirmation.",17.0,2,2,0,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
785,Taloflow,https://www.taloflow.ai,https://www.linkedin.com/company/taloflow,https://twitter.com/talohq,,"Taloflow appears to have AI-related signals, but needs website research for confirmation.",17.0,2,2,0,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
913,Automorphic,https://automorphic.ai/,https://www.linkedin.com/company/automorphic,https://twitter.com/AutomorphicAI,,"Automorphic appears to have AI-related signals, but needs website research for confirmation.",17.0,2,3,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
999,Lightdash,http://lightdash.com/,https://www.linkedin.com/company/lightdash,https://twitter.com/lightdash_devs,,Lightdash needs research to determine whether the core product is AI-native.,17.0,0,1,2,1,4,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
1065,expand.ai,https://expand.ai/,https://www.linkedin.com/company/use-expand-ai/,https://x.com/getexpandai,,"expand.ai appears to have AI-related signals, but needs website research for confirmation.",17.0,2,3,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1133,Hyrex,https://www.hyrex.io,https://www.linkedin.com/company/hyrex-labs,https://x.com/hyrex_io,,"Hyrex appears to have AI-related signals, but needs website research for confirmation.",17.0,2,3,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1257,WorldQL,https://www.worldql.com/,https://www.linkedin.com/in/jackson-roberts/,https://twitter.com/jacksondotsh,,"WorldQL appears to have AI-related signals, but needs website research for confirmation.",17.0,2,2,0,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
1373,RunAnywhere,https://www.runanywhere.ai/,https://www.linkedin.com/company/runanywhere/,https://x.com/RunAnywhereAI,,"RunAnywhere appears to have AI-related signals, but needs website research for confirmation.",17.0,2,2,0,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
1545,Sublingual,https://sublingual.ai/,https://www.linkedin.com/in/mhtang2/,,,"Sublingual appears to have AI-related signals, but needs website research for confirmation.",17.0,2,3,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
832,Saffron,,"AI, Analytics, Social Media",,,"Saffron appears to have AI-related signals, but needs website research for confirmation.",16.0,2,1,2,1,0,2,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,2,,,,
848,Userlens,,"SaaS, Analytics, AI",,,"Userlens appears to have AI-related signals, but needs website research for confirmation.",16.0,2,1,2,1,0,2,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,2,,,,
858,Datost,,"SaaS, Analytics, AI",,,"Datost appears to have AI-related signals, but needs website research for confirmation.",16.0,2,1,2,1,0,2,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,2,,,,
14,supercontrast,https://supercontrast.com/,https://www.linkedin.com/company/supercontrast/?viewAsMember=true,,,"supercontrast appears to have AI-related signals, but needs website research for confirmation.",15.0,2,1,0,1,0,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
18,Vespper,https://www.crunchbase.com/organization/vespper,https://www.linkedin.com/company/vespper,https://x.com/vespperdotcom,,"Vespper appears to have AI-related signals, but needs website research for confirmation.",15.0,2,1,0,1,0,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
31,Revi,https://www.revi.ai/,https://www.linkedin.com/company/revi,,,"Revi appears to have AI-related signals, but needs website research for confirmation.",15.0,2,1,0,1,0,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
33,Relvy AI,https://www.relvy.ai,https://www.linkedin.com/company/relvyai,https://twitter.com/bharathpbhat,,"Relvy AI appears to have AI-related signals, but needs website research for confirmation.",15.0,2,2,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
